"2025-12-13T17:56:53.000Z","https://twitter.com/_90TM/statuses/1999901352399618359","ar","zz",180935,"twitter","مباراتين حضور جماهيري في كأس العرب : السعودية والمغرب: 78 ألف مشجع السعودية وفلسطين: 77 ألف مشجع -الجمهور السعودي علامة فارقة لكل نجاح 💚👌✅","Positive",214,"كأس العرب FIFA ™","@_90tm",
"2025-12-18T04:39:56.000Z","https://twitter.com/alrawie/statuses/2001512732768469206","ar","kw",24979,"twitter","السوريالي. دراسة أعماله تتطلب رؤية متوازنة: تقدير ما قد يقدمه من تجربة شعرية، والاعتراف بالخلل الأدبي الواضح الذي رافق مسيرته. ومن هذا","Neutral",213,"حسين الراوي","@alrawie",
"2025-12-18T20:32:12.000Z","https://twitter.com/HamdanBinZayed/statuses/2001752379281281275","ar","ae",195920,"twitter","، للمملكة المغربية الشقيقة، وجلالة الملك محمد السادس، الفوز الكبير في بطولة كأس العرب 2025, أداء مشرّف من منتخبي المغرب والأردن، يعكس تطور","Positive",206,"حمدان بن زايد","@hamdanbinzayed",
"2025-12-19T20:29:29.000Z","https://twitter.com/AlkassTVSports/statuses/2002114084905627976","ar","qa",1610619,"twitter","الشيخ تميم بن حمد آل ثاني أمير البلاد المفدى بمناسبة النجاح في تنظيم بطولة كأس العرب فيفا قطر 2025 #قطر2025 #كأس_العرب2025 #قنوات_الكاس || #","Positive",203,"قنوات الكاس","@alkasstvsports",
"2025-11-22T23:28:14.000Z","https://twitter.com/y_bip/statuses/1992374596335456530","ar","sa",3981,"twitter","للانديه 6- بطولة العرب للمنتخبات كم هائل من المباريات يخوضها الدوليين ولاعبي فرق الشباب والناشئين ضمن نفس الموسم لذلك ⬜️ اوضح ⬜️ نجاح انزاجي","Neutral",189,"محمد النجيري","@y_bip",
"2025-12-18T04:36:14.000Z","https://twitter.com/alrawie/statuses/2001511803583418557","ar","kw",24979,"twitter","ما يُمنح عليه مثل هذا التقدير. وقد أكد عدد من النقّاد والمؤلفين العرب أن تجربة أدونيس، رغم صخبها، تفتقر إلى الأصالة، وأنها لا تحمل فرادةً","Neutral",186,"حسين الراوي","@alrawie",
"2025-12-16T13:48:52.000Z","https://twitter.com/alrawie/statuses/2000926099857924310","ar","kw",24974,"twitter","الضوء الذي لا يموت حسين الراوي في زمنٍ كانت فيه السينما تُشبه السحر، وكان دخول قاعة العرض أشبهَ بالدخول إلى معبدٍ من الضوء، كان الناس يجلسون","Positive",181,"حسين الراوي","@alrawie",
"2025-11-05T12:07:39.000Z","https://twitter.com/shabiba/statuses/1986042726614270099","ar","om",432243,"twitter","بطولة OFAL تستقبل وتكرم وفد كأس العرب وتبحث آفاق التعاون الرياضي.. في أجواء احتفالية عكست روح التعاون الخليجي، أقامت اللجنة المنظمة لبطولة","Neutral",178,"الشبيبة","@shabiba",
"2025-12-18T19:37:13.000Z","https://twitter.com/BayetAlarab/statuses/2001738540829249628","ar","zz",424,"twitter","القلب للعزيزة الغالية قطر التي تجعلنا كل مرة نفخر أننا عرب وقادرين على تنظيم أعظم البطولات سواء في كرة القدم أو غيرها #بيت_العرب #كأس_العرب","Positive",174,"بيت العرب","@bayetalarab",
"2025-12-04T04:13:25.000Z","https://twitter.com/mouradaly/statuses/1996432631727096317","ar","qa",75794,"twitter","الآيات التي لا تحتمل شكاً، لجأوا إلى شيطنة موسى عليه السلام واتهامه بأنه يهدّد ""أمن الدولة"" و""وحدة البلاد"" و ""السلم الاجتماعي"" ﴿ يُرِيدُ أَن","Neutral",153,"Mourad Aly د. مراد علي","@mouradaly",
"2025-11-11T19:37:26.000Z","https://twitter.com/MickyJnr__/statuses/1988330246324486603","en","zz",305078,"twitter","to ensure federations manage resources better. ℹ️ Modern stadiums and training facilities being built and renovated across the continent. ℹ️","Neutral",152,"Micky Jnr","@mickyjnr__",
"2025-12-18T21:08:33.000Z","https://twitter.com/JoaanBinHamad/statuses/2001761524478521601","ar","qa",1087378,"twitter","بتشريف سيدي @TamimBinHamad أمير البلاد المُفدى ورعايته الكريمة لنهائي كأس العرب FIFA قطر 2025™️ نهنئ منتخب المغرب وجماهيره على التتويج بلقب","Positive",147,"جوعان بن حمد","@joaanbinhamad",
"2025-12-11T17:58:35.000Z","https://twitter.com/Salimalhab14629/statuses/1999177005342892183","ar","zz",365,"twitter","قطر تعيد كتابة التاريخ العربي..!! كأس العرب نسخة عالمية… تنظيم، جماهير، مفاجآت، وكرم عربي أصيل..التحول التاريخي لكأس العرب بالدوحة لم يأتي","Positive",141,"سالم بن سليم الحبسي","@salimalhab14629",
"2025-12-05T14:59:11.000Z","https://twitter.com/absqtr86/statuses/1996957530535190713","ar","zz",152145,"twitter","قطر حولت كأس العرب من بطولة هامشية غير معترف بها ومتوقفة منذ عام 2012 إلى بطولة رسمية ومعترف بها وتُشارك فيها كل المنتخبات العربية وأصبحت","Positive",140,"عبدالرحمن بن سعود | A B S 🇶🇦","@absqtr86",
"2025-12-18T23:19:01.000Z","https://twitter.com/BayetAlarab/statuses/2001794358702399580","ar","zz",436,"twitter","ولتلفزيون قطر وضيوفه ومراسليه والمعدين وكل القائمين على بيت العرب على نجاح البرنامج رغم الصعوبات التي واجهها للظهور بهذا الشكل المميز #","Positive",138,"بيت العرب","@bayetalarab",
"2025-11-22T17:21:09.000Z","https://twitter.com/majed_alshibani/statuses/1992282213522554910","ar","sa",474098,"twitter","النقاط الثلاث ثمينة جدًا بالذات أنها آخر مباراة في الدوري قبل توقف كأس العرب (22 يوم). لكن ماهي أثمن شيء خرجت به اليوم الشيء الأثمن هو","Neutral",138,"ماجد الشيباني","@majed_alshibani",
"2025-12-19T21:22:35.000Z","https://twitter.com/OKAZ_online/statuses/2002127445709758928","ar","sa",2013394,"twitter","بلاده في تنظيم كأس العرب 2025 • برنامج لتمكين العسكريين المتقاعدين من الانتقال إلى المسارات المدنية • عوامل تشغيلية تعطل الرحلات في مطار","Neutral",136,"عكاظ","@okaz_online",
"2025-12-01T15:59:14.000Z","https://twitter.com/Bonoise23Dz/statuses/1995523088898048231","ar","dz",204940,"twitter","شكون حنا .. حنا الأبطال 🇩🇿🪘 لحظة دخول لاعب المنتخب الوطني ياسين براهيمي إلى أرضية ملعب البيت وهو يرفع علم الجزائر ، بصفته حامل لقب نسخة","Neutral",135,"ᴀʟɢᴇ́ʀɪᴇɴɴᴇ ²¹³🇩🇿","@bonoise23dz",
"2025-11-19T17:03:04.000Z","https://twitter.com/msy1979hh/statuses/1991190498917462469","ar","jo",5262,"twitter","المصري في إعادة المدرب كيروش لتدريب المنتخب في كأس العالم 2026 خاصة أن تجربة المدرب البرتغالي كانت ناجحة مع منتخب مصر بعد بلوغ نهائي بطولة","Neutral",126,"عادل سعيد اليافعي","@msy1979hh",
"2025-12-21T11:15:15.000Z","https://twitter.com/N811968/statuses/2002699382890610795","ar","zz",306,"twitter","بعقلٍ مؤسسي ورؤيةٍ واضحة وإرادةٍ لا تعرف إلا التميز. لقد شكّل تنظيم بطولة كأس العرب محطة لافتة في سجل النجاحات القطرية ليس فقط على مستوى","Positive",121,"NAFEL Alhumaidan","@n811968",
"2025-12-18T18:57:42.000Z","https://twitter.com/nawafbinfaisal/statuses/2001728596923289627","ar","sa",1286836,"twitter","لأشقائنا: فرحة فوز المغرب بكأس العرب ألف مبروك ، وفرحة اليوم الوطني القطري وحسن تنظيم البطولة. دمتم في أفراح ونجاحات دائمة. 🇸🇦💚🇶🇦🇲🇦 #","Positive",121,"نواف بن فيصل","@nawafbinfaisal",
"2025-12-25T20:19:12.000Z","https://twitter.com/ActionMa3Waleed/statuses/2004285820606279835","ar","sa",3002844,"twitter","بعض التوضيحات بعد الخروج من كأس العرب ، لكن لا شيء⁉️.. إلغاء رابط الدوري الدرجة الثانية لأسباب اقتصادية.. استضافة جدة للأدوار النهائية لنخبة","Neutral",117,"أكشن مع وليد","@actionma3waleed",
"2025-12-11T21:34:27.000Z","https://twitter.com/derradjihafid/statuses/1999231328076620098","ar","qa",3476089,"twitter","بطولة كأس العرب تبدأ غدا بالنسبة للخضر .. ما حدث في مواجهتَي [المغرب/سوريا] و[السعودية/فلسطين] في ربع نهائي كأس العرب يفرض على الخضر الحذر","Neutral",116,"hafid derradji حفيظ دراجي","@derradjihafid",
"2025-12-08T12:39:47.000Z","https://twitter.com/3m__s/statuses/1998009612411285605","ar","zz",544262,"twitter","!! اسعار تذاكر مباراة #النصر الودية مع الوحدة الاماراتي اغلى من اسعار تذاكر : كأس العالم ابطال اوروبا كأس افريقيا كأس العرب الدوري الانجليزي","Neutral",112,"الكوتش عمار","@3m__s",
"2025-12-19T17:52:34.000Z","https://twitter.com/HRHMBNSALMAAN/statuses/2002074592958185781","ar","zz",1422409,"twitter","#خادم_الحرمين_الشريفين وسمو #ولي_العهد يهنئان أمير دولة قطر بمناسبة نجاح بلاده في تنظيم بطولة كأس العرب فيفا قطر 2025. https://t.co/","Positive",108,"محمد بن سلمان بن عبد العزيز (Informal)","@hrhmbnsalmaan",
"2025-12-05T20:01:30.000Z","https://twitter.com/Shasha_Sports/statuses/1997033609711308862","ar","zz",1035914,"twitter","المنتخب السعودي تابعوا الاستوديو التحليلي لمباراة جزر القمر والسعودية في كأس العرب على شاشا يمكنكم مشاهدة المباريات مجاناً وبدون تسجيل دخول","Positive",107,"شاشا سبورت","@shasha_sports",
"2025-11-30T20:15:23.000Z","https://twitter.com/naenia01/statuses/1995225166649909281","en","zz",954,"twitter","same approach next year is something you’d sign up to, having been through this experience?"" Oscar: “I don’t think there’s really been too","Neutral",105,"naenia | نينيا","@naenia01",
"2025-12-19T17:42:22.000Z","https://twitter.com/SaudiNews50/statuses/2002072025549111611","ar","zz",21629171,"twitter","خادم الحرمين الشريفين وولي العهد يهنئان أمير دولة قطر بمناسبة نجاح بلاده في تنظيم بطولة كأس العرب فيفا قطر 2025. - https://t.co/oa79r8h0YT","Positive",101,"أخبار السعودية","@saudinews50",
"2025-12-18T20:09:38.000Z","https://twitter.com/hhtbzayed/statuses/2001746700550152529","en","ae",70214,"twitter","to King Mohammed VI and the brotherly Moroccan people on winning the 2025 Arab Cup. We also commend the Jordanian national team for their","Positive",99,"Tahnoon Bin Zayed Al Nahyan","@hhtbzayed",
"2025-12-18T19:20:38.000Z","https://twitter.com/KhaledSafi/statuses/2001734366955717042","ar","zz",332390,"twitter","نبارك لمنتخب المغرب الفوز في كأس العرب ونحيي فريق النشامى الأردني على أدائه العظيم الذي قدمه في النهائي وعلى طول المونديال.. كما لا ننسى أن","Positive",97,"Khaled Safi 🇵🇸 خالد صافي","@khaledsafi",
"2025-12-05T16:39:26.000Z","https://twitter.com/ayman999/statuses/1996982759697314277","ar","zz",14617,"twitter","قطر لحضور مباريات ""كأس العرب"" أثبتت فكرة أستضافة البطولات الكبرى أنها فكرة مربحة اقتصاديًا. وتستضيف الدوحة بطولة كأس العرب التي يشارك فيها","Neutral",96,"أيمن الغبيوي Ayman Alghibiwi","@ayman999",
"2025-12-01T15:28:06.000Z","https://twitter.com/bt3/statuses/1995515253984268528","ar","zz",1323803,"twitter","لأول مرة في كأس العرب.. تطبيق القانون الجديد بـايقاف اللاعب المصاب لمدة دقيقتين بسبب دخول الطاقم الطبي + في نفس الوقت عدم حصول لاعب الخصم","Neutral",95,"عمرو","@bt3",
"2025-12-04T20:35:53.000Z","https://twitter.com/1_B_N/statuses/1996679874967490893","ar","zz",334971,"twitter","بخصوص بطولة كأس العرب نشوف مستوى قوي وسرعة وأداء تنظيم عالي ولعب أسطوري من المنتخبات الإفريقية مصر ليبيا الأردن المغرب للاامانة لا توجد","Positive",93,"أسطورة","@1_b_n",
"2025-12-19T14:00:09.000Z","https://twitter.com/MarzouqAlghanim/statuses/2002016103694774576","ar","kw",759364,"twitter","جسّد تنظيم بطولة كأس العرب لكرة القدم 2025 في دولة قطر الشقيقة نموذجًا متقدمًا في الاحتراف التنظيمي، وأكد قدرتها الراسخة على استضافة","Positive",91,"مرزوق الغانم","@marzouqalghanim",
"2025-12-04T08:35:00.000Z","https://twitter.com/H_swilhy/statuses/1996498459567001840","ar","sa",1138780,"twitter","برفقة الغالي النجم #ياسر_القحطاني في مطار الملك خالد الدولي ✈️ إلى الدوحة بتوفيق الله وتغطية مختلفة باذن الله لمنافسات  #كأس_العرب 👍🏼🇸🇦","Neutral",90,"حمد الصويلحي","@h_swilhy",
"2025-11-29T22:35:34.000Z","https://twitter.com/3azqtr/statuses/1994898054563205357","ar","zz",1515,"twitter","وجودهم احد اسباب نجاح البطوله اهل وعزوه وسّند، ثقافه تشجيع وتغطيات مميزه مليون مرحبا ومسهلا بالجمهور السعودي العظيم والعين اوسع لهم من الدار","Positive",88,"Almalki 🇶🇦","@3azqtr",
"2025-12-16T22:14:54.000Z","https://twitter.com/AJSyriaNowN/statuses/2001053446288355431","ar","zz",365215,"twitter","عسكرية متبادلة بين عنصر أمن أردني وطفل يحمل العلم السوري خلال احتفالات شهدتها مدينة عمّان إثر تأهل النشامى إلى نهائي بطولة كأس العرب https:/","Positive",87,"سوريا الآن - أخبار","@ajsyrianown",
"2025-12-18T15:58:09.000Z","https://twitter.com/bt3/statuses/2001683411082318235","ar","zz",1334305,"twitter","الرياضية العظيمة والبطولات الناجحة.. استضافة كأس العرب استضافة كأس القارات استضافة كأس العالم تحت 17 سنة من نجاح لنجاح باذن الله ♥️🇶🇦","Positive",83,"عمرو","@bt3",
"2025-12-02T16:13:15.000Z","https://twitter.com/bxx_mohamed/statuses/1995889007155359912","ar","ma",2719,"twitter","تحاول إقصاء المنتخب المغربي من كأس العرب بأخبث الطرق 😡😡😡 اصلا تنظيم كأس العرب في نفس توقيت الإستعداد تنظيم #المملكة_المغربية_الشريفة إلى","Negative",83,"المحارب المغربي 🇲🇦⚡","@bxx_mohamed",
"2025-10-23T14:25:35.000Z","https://twitter.com/EPLworld/statuses/1981366394940694818","ar","ae",3574061,"twitter","🚨🚨🚨 الفيفا يعتمد بطولة كأس العرب، ويعلن عن استضافة قطر لثلاث نسخ من المسابقة 🤩 2025 ⭐ 2029 ⭐ 2033 ⭐ https://t.co/yxXjyRuaFg","Neutral",81,"EPL World","@eplworld",
"2025-12-13T10:59:15.000Z","https://twitter.com/Mohammad124/statuses/1999796252779659768","ar","zz",61439,"twitter","الدوري يثبت تخبط لجنة المسابقات في الرابطة أوقفت الدوري قرابة شهر من أجل كأس العرب .. لا تعرف أن النهائي سيصادف الجولة العاشرة وكأنك تفاجأت","Negative",79,"Mohammad Bin Hamad","@mohammad124",
"2025-12-18T19:38:21.000Z","https://twitter.com/derradjihafid/statuses/2001738828114018753","ar","qa",3477266,"twitter","نهائي كأس العرب فيفا 2025 المغرب 3 الأردن 2 أجمل مباراة في البطولة.. مبروك لجماهير الكرة المغربية تتويج منتخب بلادهم بكأس العرب فيفا 2025،","Positive",78,"hafid derradji حفيظ دراجي","@derradjihafid",
"2025-12-02T18:48:01.000Z","https://twitter.com/g_almuftah/statuses/1995927954430505362","ar","zz",295217,"twitter","افتتاح بطولة كأس العرب 2025 كان لوحة تليق بقطر تنظيم حضور ورسالة عربية واحدة لقاء منتخبنا القطري مع المنتخب الفلسطيني حمل روح المنافسة","Positive",78,"غانم المفتاح | Ghanim Al-Muftah","@g_almuftah",
"2025-11-30T15:25:30.000Z","https://twitter.com/Shasha_Sports/statuses/1995152213619130438","ar","zz",1049095,"twitter","استمتع بتعليق فهد العتيبي على لقاء قطر وفلسطين في كأس العرب على شاشا شاهد الآن مجاناً وبدون تسجيل دخول https://t.co/pC2Vo90ZTK","Neutral",78,"Shasha Sports","@shasha_sports",
"2025-11-30T20:18:49.000Z","https://twitter.com/norriistar/statuses/1995226027958870043","en","zz",2276,"twitter","same approach next year is something you’d sign up to, having been through this experience?"" Oscar: “I don’t think there’s really been too","Neutral",77,"Ru 🍓","@norriistar",
"2025-11-20T13:45:37.000Z","https://twitter.com/RedCorner_MMA/statuses/1991503198633570658","en","zz",34180,"twitter","🇰🇬 Myktybek Orolbai says he’ll invite Arman Tsarukyan to Kyrgyzstan to experience the national horse sport of Kok-Buru 🐎  #ufcqatar 🇶🇦","Neutral",76,"Red Corner MMA","@redcorner_mma",
"2025-12-13T02:11:08.000Z","https://twitter.com/mouradaly/statuses/1999663346950246567","ar","qa",76145,"twitter","هشًّا ووسيلة لغسل السمعة. نموذج متكرّر، حيث يُعاد تدوير الفساد في صورة نجاح اقتصادي، بينما يدفع المجتمع — وخاصة العمال وصغار المساهمين — ثمن","Negative",75,"Mourad Aly د. مراد علي","@mouradaly",
"2025-12-08T19:50:02.000Z","https://twitter.com/bt3/statuses/1998117888150982901","ar","zz",1330193,"twitter","🚨🚨🚨🚨🚨🚨🚨🚨 مهم جدًا! إذا باقي تدور تذاكر مباريات كأس العرب؟ إلحق عليها الآن من فانز باس @FansPass_sa قبل ما تخلص! المنصّة موثوقة ١٠٠٪","Neutral",75,"عمرو","@bt3",
"2025-12-05T09:34:39.000Z","https://twitter.com","ar","lb",5855,"twitter","This account doesn’t exist","Negative",74,"","",
"2025-12-27T17:26:44.000Z","https://twitter.com/Fos7a_/statuses/2004967193956770017","ar","in",12168,"twitter","لا مجال للمقارنة تنظيم  #كأس_العرب في قطر بتنظيم #كأس_افريقيا بالمغرب ، والله المغرب شوهت بالقارة الإفريقية والجماهير الإفريقية‼️ #والعذاب😅","Neutral",72,"فسحة Fos7a","@fos7a_",
"2025-11-30T19:06:52.000Z","https://twitter.com/BlackHoneyVA/statuses/1995207921383416062","en","nf",218,"twitter","alternative strategies and McLaren should let him use them more. His experience is worth something. — #f1 #Qatargp https://t.co/N2sO7JMSPn","Positive",72,"Honey | motorsports fan","@blackhoneyva",
"2025-11-22T19:31:18.000Z","https://twitter.com/khalidjassem74/statuses/1992314969883644215","ar","qa",1306060,"twitter","وصول بعثة المنتخب السوري المشارك في كأس العرب 2025 الى مطار حمد الدولي المنتخب السوري يخوض مواجهته الأولى الثلاثاء القادم ضد جنوب السودان","Neutral",70,"خالد جاسم","@khalidjassem74",
"2025-11-18T19:05:45.000Z","https://twitter.com/AfricaFactsZone/statuses/1990858988259320027","en","tn",1339129,"twitter","defeat Senegal 3-2 to advance to the Quarter Finals of the 2025 FIFA U-17 World Cup. Moroccan club, AS FAR defeat TP Mazembe to advance to","Neutral",68,"Africa Facts Zone","@africafactszone",
"2025-11-29T14:13:55.000Z","https://twitter.com/leclercsletters/statuses/1994771811431792910","en","zz",137388,"twitter","/v9PfkoidmT ; 📻 Bryan : « We need lower entry turn 12. » 📻 Charles : « This is the only way to be in the DRS. We are slow. » #F1 #QatarGP","Neutral",67,"clara","@leclercsletters",
"2025-11-28T18:55:52.000Z","https://twitter.com/AlkassTVSports/statuses/1994480377055121577","ar","qa",1591489,"twitter","شوف ا وصول بعثة المنتخب السعودي الى مطار حمد الدولي للمشاركة في كأس العرب قطر 2025 #كأس_العرب2025 #قنوات_الكاس || #منصة_شوف https://t.co/","Neutral",67,"قنوات الكاس","@alkasstvsports",
"2025-11-29T14:12:19.000Z","https://twitter.com/Cl16__FanpageFr/statuses/1994771407923023976","en","zz",30676,"twitter","📻 Bryan : « We need lower entry turn 12. » 📻 Charles : « This is the only way to be in the DRS. We are slow. » #F1 #QatarGP","Neutral",66,"CL16__FanpageFr 🇲🇨","@cl16__fanpagefr",
"2025-12-03T13:31:47.000Z","https://twitter.com/khalidjassem74/statuses/1996210761195008375","ar","qa",1283604,"twitter","قطر والجزائر 🇶🇦🇩🇿 الجماهير الجزائرية تشعل منطقة المشجعين في الجزائر تحت تنظيم سفارتنا القطرية في بلد محاربي الصحراء 🔥🔥 #كأس_العرب","Neutral",65,"خالد جاسم","@khalidjassem74",
"2025-12-08T12:01:52.000Z","https://twitter.com/Ialgeria3/statuses/1998000072370409758","ar","zz",8281,"twitter","السيار شمال-جنوب ( المدية - البليدة ) #الجزائر 🇩🇿 #البنية_التحتية #HighWay #news  #كأس_العرب #سفر #سياحة #اخبار https://t.co/th3RwZHPSk","Neutral",64,"Map Of Algeria 🇩🇿 🌍 ✈️🌅☀️","@ialgeria3",
"2025-12-10T10:45:00.000Z","https://twitter.com/AJEnglish/statuses/1998705501626937475","en","qa",8968746,"twitter","history in the Arab Cup, reaching the quarterfinals for the first time. For Palestinians in Gaza and the West Bank, the team’s success has","Positive",62,"Al Jazeera English","@ajenglish",
"2026-01-04T08:10:16.000Z","https://twitter.com/SVishnuReddy/statuses/2007726257841299596","en","in",34367,"twitter","... we’re hosting them!🏆🇮🇳 In the past decade, our cities have welcomed major international tournaments, from FIFA U-17 World Cup to the","Positive",61,"Vishnu Vardhan Reddy","@svishnureddy",
"2025-12-15T22:41:53.000Z","https://twitter.com/football_li5/statuses/2000697849181249921","ar","zz",280094,"twitter","دولة قطر خلال 4 أيام فقط: 15 ديسمبر: استضافة مباراتين عربية في يوم واحد 16 ديسمبر: إستضافة نهائي خليجي للشباب + حفل ذا بيست 17 ديسمبر:","Neutral",61,"نواف الاسيوي 🇸🇦","@football_li5",
"2025-12-01T15:34:04.000Z","https://twitter.com/qatarairways/statuses/1995516759340900421","en","zz",1900338,"twitter","Airways unveils new Formula 1®️ livery with exclusive experience at spectacular Qatar Airways Qatar Grand Prix weekend. Read more: https://t","Positive",59,"Qatar Airways","@qatarairways",
"2025-10-22T17:32:34.000Z","https://twitter.com/IssamElazizi/statuses/1981051065765417347","ar","ma",12098,"twitter","⛔ نفاذ كل تذاكر مباراة #المنتخب_المغربي 🇲🇦 ضد #المنتخب_السعودي 🇸🇦 برسم كأس العرب FIFA قطر https://t.co/z4PbdI4usZ","Neutral",58,"Officiel عصام العزيزي","@issamelazizi",
"2025-11-27T18:22:03.000Z","https://twitter.com/LeoMessiMedia/statuses/1994109480238489972","en","zz",219349,"twitter","at an airport even when he failed as a kid is embarrassing https://t.co/aZSRfjKItz ; Portugal beat Austria 1-0 to win the U17 World Cup for","Negative",57,"Messi Media","@leomessimedia",
